params,file_size,peaq_score,distortion_index,processing_time,fitness
"{'ar': '16000', 'sample_fmt': 's16p', 'compression_level': '2', 'reservoir': '0', 'b:a': '32k', 'abr': 'True'}",47.9609375,-3.31,-1.661,2.708110620998923,0.4023972470064459
"{'ar': '24000', 'sample_fmt': 's16p', 'compression_level': '2', 'reservoir': '1', 'aq': '9'}",71.0703125,-3.735,-2.784,0.413910510000278,-0.8093899795665794
"{'ar': '8000', 'sample_fmt': 's16p', 'compression_level': '2', 'reservoir': '0', 'aq': '9'}",40.5078125,-3.85,-3.44,0.3540343249987927,-1.2310804253613747
"{'ar': '24000', 'sample_fmt': 's32p', 'compression_level': '6', 'reservoir': '0', 'aq': '9'}",77.375,-3.735,-2.782,0.38526376400113804,-0.816701865690232
"{'ar': '12000', 'sample_fmt': 's16p', 'compression_level': '6', 'reservoir': '0', 'aq': '9'}",55.671875,-3.768,-2.936,0.3612175620000926,-0.9057621765151409
"{'ar': '22050', 'sample_fmt': 'fltp', 'compression_level': '8', 'reservoir': '1', 'b:a': '122k'}",178.8525390625,-3.678,-2.557,0.3743670169969846,-0.7740359745479365
"{'ar': '22050', 'sample_fmt': 'fltp', 'compression_level': '0', 'reservoir': '0', 'b:a': '181k'}",223.546875,-3.676,-2.55,0.8673219999982393,-0.8749207870706163
"{'ar': '44100', 'sample_fmt': 'fltp', 'compression_level': '8', 'reservoir': '1', 'b:a': '206k'}",267.6279296875,-2.63,-0.747,0.4118707820016425,2.0942908376259908
"{'ar': '11025', 'sample_fmt': 's32p', 'compression_level': '3', 'reservoir': '0', 'aq': '9'}",51.1103515625,-3.834,-3.322,0.3730992389973835,-1.1749045669821707
"{'ar': '48000', 'sample_fmt': 'fltp', 'compression_level': '6', 'reservoir': '1', 'aq': '9'}",110.65625,-3.337,-1.711,0.4547285389962781,0.39022929398772055
"{'ar': '48000', 'sample_fmt': 'fltp', 'compression_level': '2', 'reservoir': '1', 'aq': '9'}",109.1796875,-3.337,-1.711,0.4527150379981322,0.3927342161857352
"{'ar': '24000', 'sample_fmt': 'fltp', 'compression_level': '1', 'reservoir': '1', 'b:a': '298k', 'abr': 'True'}",175.2734375,-3.667,-2.518,0.7336463600004208,-0.7569481090019989
"{'ar': '11025', 'sample_fmt': 's16p', 'compression_level': '1', 'reservoir': '0', 'b:a': '167k'}",90.8935546875,-3.845,-3.407,0.47827512500225566,-1.298602350709686
"{'ar': '48000', 'sample_fmt': 's16p', 'compression_level': '0', 'reservoir': '1', 'aq': '9'}",109.203125,-3.336,-1.708,0.44645922299969243,0.39643551621991174
"{'ar': '22050', 'sample_fmt': 'fltp', 'compression_level': '9', 'reservoir': '0', 'b:a': '102k', 'abr': 'True'}",153.669921875,-3.699,-2.636,0.4026711719998275,-0.8097949142997852
"{'ar': '24000', 'sample_fmt': 'fltp', 'compression_level': '2', 'reservoir': '1', 'b:a': '301k', 'abr': 'True'}",171.8046875,-3.666,-2.517,0.6756626889982726,-0.744482010497968
"{'ar': '44100', 'sample_fmt': 's16p', 'compression_level': '4', 'reservoir': '0', 'b:a': '73k', 'abr': 'True'}",110.228515625,-3.478,-1.997,0.508564870000555,-0.03180972403044779
"{'ar': '32000', 'sample_fmt': 'fltp', 'compression_level': '3', 'reservoir': '0', 'b:a': '60k'}",78.3359375,-3.707,-2.664,0.49969069200233207,-0.7242304728697904
"{'ar': '8000', 'sample_fmt': 'fltp', 'compression_level': '9', 'reservoir': '0', 'b:a': '172k'}",91.484375,-3.858,-3.509,0.362632306998421,-1.353463556514574
"{'ar': '12000', 'sample_fmt': 's16p', 'compression_level': '9', 'reservoir': '0', 'aq': '9'}",54.40625,-3.776,-2.976,0.37271121900266735,-0.9358500319268076
"{'ar': '8000', 'sample_fmt': 's16p', 'compression_level': '2', 'reservoir': '0', 'b:a': '34k', 'abr': 'True'}",47.890625,-3.852,-3.463,0.39074441499542445,-1.2574896858530618
"{'ar': '48000', 'sample_fmt': 's16p', 'compression_level': '0', 'reservoir': '1', 'b:a': '32k', 'abr': 'True'}",49.2734375,-3.402,-1.834,0.9539851050030848,0.26102683648174735
"{'ar': '48000', 'sample_fmt': 's16p', 'compression_level': '7', 'reservoir': '0', 'aq': '9'}",110.375,-3.35,-1.735,0.4216300799998862,0.35526428370623636
"{'ar': '16000', 'sample_fmt': 's32p', 'compression_level': '5', 'reservoir': '0', 'aq': '9'}",65.609375,-3.818,-3.218,0.3875261680004769,-1.1290198016594337
"{'ar': '16000', 'sample_fmt': 's32p', 'compression_level': '4', 'reservoir': '1', 'b:a': '309k', 'abr': 'True'}",207.60546875,-3.763,-2.909,0.42054957300206297,-1.1324155688728144
"{'ar': '32000', 'sample_fmt': 'fltp', 'compression_level': '4', 'reservoir': '1', 'b:a': '221k', 'abr': 'True'}",291.453125,-3.171,-1.432,0.5226008490026288,0.5715040578252293
"{'ar': '12000', 'sample_fmt': 's32p', 'compression_level': '2', 'reservoir': '0', 'aq': '9'}",55.15625,-3.769,-2.94,0.38666109099722235,-0.910411788163047
"{'ar': '11025', 'sample_fmt': 's32p', 'compression_level': '4', 'reservoir': '0', 'b:a': '177k', 'abr': 'True'}",86.3701171875,-3.848,-3.431,0.40493704799882835,-1.3005246477388896
"{'ar': '8000', 'sample_fmt': 's16p', 'compression_level': '0', 'reservoir': '1', 'aq': '9'}",35.8671875,-3.85,-3.44,0.37607016999754705,-1.2253042772632903
"{'ar': '24000', 'sample_fmt': 's32p', 'compression_level': '5', 'reservoir': '1', 'aq': '9'}",72.03125,-3.735,-2.782,0.42873135399713647,-0.8113878481089931
"{'ar': '22050', 'sample_fmt': 's32p', 'compression_level': '8', 'reservoir': '1', 'aq': '9'}",70.005859375,-3.724,-2.735,0.45073712700104807,-0.7693266528309941
"{'ar': '16000', 'sample_fmt': 'fltp', 'compression_level': '5', 'reservoir': '0', 'aq': '9'}",65.609375,-3.818,-3.218,0.3962613270014117,-1.1296654424990349
"{'ar': '48000', 'sample_fmt': 'fltp', 'compression_level': '4', 'reservoir': '1', 'b:a': '210k'}",312.453125,-3.52,-2.095,0.5708436539971444,-0.487867893993736
"{'ar': '32000', 'sample_fmt': 'fltp', 'compression_level': '5', 'reservoir': '0', 'b:a': '76k', 'abr': 'True'}",114.6875,-3.638,-2.422,0.5263227549985459,-0.5470971816945456
"{'ar': '48000', 'sample_fmt': 's16p', 'compression_level': '7', 'reservoir': '0', 'b:a': '319k', 'abr': 'True'}",445.859375,-3.32,-1.68,0.44092705699949875,-0.09423420754306355
"{'ar': '11025', 'sample_fmt': 'fltp', 'compression_level': '7', 'reservoir': '1', 'aq': '9'}",47.0185546875,-3.841,-3.374,0.3748877239995636,-1.2012210257190223
"{'ar': '22050', 'sample_fmt': 'fltp', 'compression_level': '2', 'reservoir': '1', 'b:a': '116k'}",156.505859375,-3.69,-2.602,0.8046213560010074,-0.8123343924008819
"{'ar': '8000', 'sample_fmt': 's32p', 'compression_level': '9', 'reservoir': '1', 'b:a': '242k', 'abr': 'True'}",90.21875,-3.858,-3.51,0.37661888699949486,-1.3527932904425484
"{'ar': '44100', 'sample_fmt': 's32p', 'compression_level': '6', 'reservoir': '1', 'b:a': '42k', 'abr': 'True'}",60.5859375,-3.309,-1.66,0.49281157400037046,0.5486365306460135
"{'ar': '12000', 'sample_fmt': 'fltp', 'compression_level': '5', 'reservoir': '1', 'b:a': '32k', 'abr': 'True'}",43.671875,-3.78,-2.995,0.3940846910008986,-0.9356148058338685
"{'ar': '24000', 'sample_fmt': 'fltp', 'compression_level': '6', 'reservoir': '1', 'aq': '9'}",72.03125,-3.735,-2.782,0.4114821280018077,-0.8101129079787787
"{'ar': '11025', 'sample_fmt': 'fltp', 'compression_level': '2', 'reservoir': '0', 'b:a': '285k'}",90.8935546875,-3.844,-3.399,0.46468904999710503,-1.2927445595484754
"{'ar': '12000', 'sample_fmt': 'fltp', 'compression_level': '8', 'reservoir': '0', 'b:a': '59k'}",78.828125,-3.739,-2.799,0.3773359709994111,-0.8331171440284417
"{'ar': '32000', 'sample_fmt': 's32p', 'compression_level': '1', 'reservoir': '1', 'aq': '9'}",83.046875,-3.54,-2.146,0.5361241120008344,-0.18193337407621127
"{'ar': '11025', 'sample_fmt': 's16p', 'compression_level': '5', 'reservoir': '0', 'b:a': '140k', 'abr': 'True'}",87.9443359375,-3.848,-3.43,0.41964105800070683,-1.3038079303365344
"{'ar': '12000', 'sample_fmt': 's32p', 'compression_level': '1', 'reservoir': '1', 'aq': '9'}",49.765625,-3.769,-2.94,0.41134545800377964,-0.9036346515232268
"{'ar': '48000', 'sample_fmt': 's32p', 'compression_level': '3', 'reservoir': '0', 'aq': '9'}",119.6796875,-3.337,-1.711,0.5579231809970224,0.3682034999895332
"{'ar': '24000', 'sample_fmt': 's32p', 'compression_level': '5', 'reservoir': '0', 'b:a': '139k', 'abr': 'True'}",181.6953125,-3.67,-2.53,0.4636513459990965,-0.7580144705034492
"{'ar': '48000', 'sample_fmt': 's16p', 'compression_level': '0', 'reservoir': '1', 'b:a': '240k', 'abr': 'True'}",328.15625,-3.522,-2.1,0.9009276520009735,-0.5435594444768989
"{'ar': '44100', 'sample_fmt': 'fltp', 'compression_level': '0', 'reservoir': '0', 'b:a': '233k'}",312.220703125,-2.6,-0.715,0.9159223919996293,2.065872620680903
"{'ar': '22050', 'sample_fmt': 'fltp', 'compression_level': '8', 'reservoir': '1', 'b:a': '206k'}",223.546875,-3.677,-2.553,0.3983860510015802,-0.8435366892810939
