params,file_size,peaq_score,distortion_index,processing_time,fitness
"{'ar': '44100', 'sample_fmt': 's16p', 'compression_level': '6', 'reservoir': '1', 'b:a': '160k'}",223.037109375,-2.666,-0.787,0.8402878639972187,2.0372811886106454
"{'ar': '22050', 'sample_fmt': 'fltp', 'compression_level': '1', 'reservoir': '0', 'b:a': '114k'}",156.505859375,-3.705,-2.658,0.6636433629973908,-0.854529040049306
"{'ar': '48000', 'sample_fmt': 's32p', 'compression_level': '8', 'reservoir': '1', 'b:a': '247k'}",357.078125,-3.422,-1.876,0.44167872999969404,-0.25210817488941706
"{'ar': '11025', 'sample_fmt': 's16p', 'compression_level': '9', 'reservoir': '1', 'b:a': '136k', 'abr': 'True'}",88.755859375,-3.849,-3.438,0.35881059399980586,-1.3054602993209123
"{'ar': '8000', 'sample_fmt': 's16p', 'compression_level': '7', 'reservoir': '1', 'aq': '9'}",36.8515625,-3.855,-3.486,0.33879060999606736,-1.2502803455944447
"{'ar': '16000', 'sample_fmt': 's16p', 'compression_level': '0', 'reservoir': '0', 'b:a': '153k', 'abr': 'True'}",139.47265625,-3.743,-2.817,0.7094242140010465,-0.9694290803911081
"{'ar': '32000', 'sample_fmt': 's16p', 'compression_level': '9', 'reservoir': '0', 'b:a': '32k'}",44.8671875,-3.413,-1.856,0.3716349269961938,0.278531516660868
"{'ar': '22050', 'sample_fmt': 'fltp', 'compression_level': '0', 'reservoir': '1', 'b:a': '278k', 'abr': 'True'}",153.3837890625,-3.677,-2.556,0.8747989399998914,-0.7677393646236652
"{'ar': '12000', 'sample_fmt': 's16p', 'compression_level': '8', 'reservoir': '1', 'aq': '9'}",50.28125,-3.776,-2.976,0.36378491499635857,-0.9286081465022978
"{'ar': '48000', 'sample_fmt': 'fltp', 'compression_level': '5', 'reservoir': '1', 'b:a': '316k'}",446.328125,-3.378,-1.787,0.5609041889983928,-0.27274047605306856
"{'ar': '32000', 'sample_fmt': 'fltp', 'compression_level': '8', 'reservoir': '0', 'b:a': '222k'}",313.109375,-3.178,-1.444,0.38381150500208605,0.5271112018197195
"{'ar': '32000', 'sample_fmt': 's16p', 'compression_level': '6', 'reservoir': '0', 'aq': '9'}",92.75,-3.544,-2.157,0.3947992650064407,-0.1997603732999671
"{'ar': '22050', 'sample_fmt': 's32p', 'compression_level': '1', 'reservoir': '1', 'b:a': '159k', 'abr': 'True'}",173.2734375,-3.675,-2.547,0.6217627500009257,-0.7732749354565576
"{'ar': '44100', 'sample_fmt': 's32p', 'compression_level': '6', 'reservoir': '0', 'b:a': '175k'}",223.037109375,-2.67,-0.791,0.512371520002489,2.050936848036906
"{'ar': '12000', 'sample_fmt': 's32p', 'compression_level': '2', 'reservoir': '1', 'aq': '9'}",49.765625,-3.769,-2.94,0.35471355699701235,-0.8994488240974968
"{'ar': '22050', 'sample_fmt': 's32p', 'compression_level': '4', 'reservoir': '1', 'b:a': '223k'}",223.546875,-3.676,-2.549,0.43624362999980804,-0.8427430808531241
"{'ar': '48000', 'sample_fmt': 's16p', 'compression_level': '4', 'reservoir': '1', 'b:a': '32k', 'abr': 'True'}",48.6171875,-3.354,-1.741,0.4633049149924773,0.4395162300779284
"{'ar': '11025', 'sample_fmt': 's32p', 'compression_level': '1', 'reservoir': '1', 'aq': '9'}",46.904296875,-3.834,-3.322,0.35510307600634405,-1.1668629659791303
"{'ar': '48000', 'sample_fmt': 's16p', 'compression_level': '6', 'reservoir': '1', 'b:a': '99k'}",133.953125,-3.717,-2.706,0.4701900430081878,-0.8473450038472669
"{'ar': '11025', 'sample_fmt': 'fltp', 'compression_level': '0', 'reservoir': '1', 'aq': '9'}",46.904296875,-3.834,-3.322,0.3599207080042106,-1.1672190510793168
"{'ar': '44100', 'sample_fmt': 's16p', 'compression_level': '6', 'reservoir': '0', 'b:a': '190k'}",267.6279296875,-2.621,-0.737,0.4887886680007796,2.112729639057882
"{'ar': '44100', 'sample_fmt': 's16p', 'compression_level': '8', 'reservoir': '0', 'b:a': '90k', 'abr': 'True'}",129.5400390625,-3.437,-1.906,0.40921978200640297,0.0689526104811353
"{'ar': '16000', 'sample_fmt': 'fltp', 'compression_level': '0', 'reservoir': '0', 'b:a': '200k', 'abr': 'True'}",142.42578125,-3.738,-2.794,0.698303097000462,-0.9544140509665762
"{'ar': '24000', 'sample_fmt': 's32p', 'compression_level': '3', 'reservoir': '1', 'b:a': '109k', 'abr': 'True'}",139.8828125,-3.695,-2.619,0.4496453300016583,-0.7765847632777372
"{'ar': '48000', 'sample_fmt': 's32p', 'compression_level': '6', 'reservoir': '0', 'aq': '9'}",121.0390625,-3.337,-1.711,0.4587627160071861,0.37336362987824334
"{'ar': '11025', 'sample_fmt': 's16p', 'compression_level': '4', 'reservoir': '1', 'b:a': '32k', 'abr': 'True'}",43.8701171875,-3.843,-3.387,0.4156254159970558,-1.2079690509312735
"{'ar': '48000', 'sample_fmt': 's32p', 'compression_level': '6', 'reservoir': '0', 'b:a': '182k'}",267.828125,-3.533,-2.129,0.5126340920032817,-0.4533737017529264
"{'ar': '32000', 'sample_fmt': 'fltp', 'compression_level': '0', 'reservoir': '0', 'b:a': '276k', 'abr': 'True'}",350.9375,-3.175,-1.44,0.7578661869993084,0.4473543864656408
"{'ar': '48000', 'sample_fmt': 's16p', 'compression_level': '6', 'reservoir': '1', 'b:a': '211k'}",312.453125,-3.523,-2.104,0.5144603369990364,-0.49352937931755225
"{'ar': '32000', 'sample_fmt': 's16p', 'compression_level': '9', 'reservoir': '0', 'b:a': '32k'}",44.8671875,-3.413,-1.856,0.4272855490053189,0.2744182184009899
"{'ar': '32000', 'sample_fmt': 'fltp', 'compression_level': '8', 'reservoir': '0', 'b:a': '192k'}",268.390625,-3.174,-1.438,0.3899456720027956,0.6092264362727909
"{'ar': '11025', 'sample_fmt': 'fltp', 'compression_level': '0', 'reservoir': '1', 'aq': '9'}",46.904296875,-3.834,-3.322,0.36779626199859194,-1.1678011560292911
"{'ar': '48000', 'sample_fmt': 's16p', 'compression_level': '4', 'reservoir': '1', 'b:a': '32k', 'abr': 'True'}",48.6171875,-3.354,-1.741,0.504416117000801,0.4364775823579693
"{'ar': '22050', 'sample_fmt': 's32p', 'compression_level': '4', 'reservoir': '1', 'b:a': '223k'}",223.546875,-3.676,-2.549,0.425605483003892,-0.8419567846726528
"{'ar': '48000', 'sample_fmt': 's16p', 'compression_level': '6', 'reservoir': '1', 'b:a': '99k'}",133.953125,-3.717,-2.706,0.47434266199707054,-0.847651935914587
"{'ar': '11025', 'sample_fmt': 'fltp', 'compression_level': '0', 'reservoir': '1', 'aq': '9'}",46.904296875,-3.834,-3.322,0.3599385479974444,-1.1672203696847605
"{'ar': '48000', 'sample_fmt': 'fltp', 'compression_level': '8', 'reservoir': '0', 'b:a': '200k'}",267.828125,-3.544,-2.154,0.4138692720007384,-0.4795894849722216
"{'ar': '22050', 'sample_fmt': 'fltp', 'compression_level': '1', 'reservoir': '0', 'b:a': '317k'}",223.546875,-3.673,-2.54,0.6182312450036989,-0.8463653720940276
"{'ar': '12000', 'sample_fmt': 's32p', 'compression_level': '2', 'reservoir': '0', 'aq': '9'}",55.15625,-3.769,-2.94,0.3701404450039263,-0.9091906994858145
