params,file_size,peaq_score,distortion_index,processing_time,fitness
"{'ar': '48000', 'sample_fmt': 's16p', 'compression_level': '9', 'reservoir': '0', 'b:a': '126k', 'abr': 'True'}",179.1640625,-3.669,-2.525,0.7347956969897496,-0.7701092769657479
"{'ar': '44100', 'sample_fmt': 's16p', 'compression_level': '2', 'reservoir': '0', 'b:a': '85k', 'abr': 'True'}",122.0751953125,-3.498,-2.042,0.583181820999016,-0.11702259107837444
"{'ar': '32000', 'sample_fmt': 's32p', 'compression_level': '3', 'reservoir': '1', 'b:a': '135k', 'abr': 'True'}",177.96875,-3.266,-1.586,0.5264636619976955,0.4823768573994312
"{'ar': '8000', 'sample_fmt': 'fltp', 'compression_level': '8', 'reservoir': '0', 'b:a': '260k', 'abr': 'True'}",91.484375,-3.858,-3.51,0.34238519800419454,-1.352282492598738
"{'ar': '48000', 'sample_fmt': 'fltp', 'compression_level': '5', 'reservoir': '0', 'b:a': '70k', 'abr': 'True'}",106.578125,-3.653,-2.472,0.48728846199810505,-0.5819941896230094
"{'ar': '11025', 'sample_fmt': 'fltp', 'compression_level': '8', 'reservoir': '0', 'b:a': '146k'}",90.7919921875,-3.85,-3.442,0.3420471900026314,-1.3110620242337947
"{'ar': '22050', 'sample_fmt': 's16p', 'compression_level': '5', 'reservoir': '1', 'b:a': '287k'}",223.546875,-3.675,-2.549,0.40162457999394974,-0.8378543490076976
"{'ar': '12000', 'sample_fmt': 'fltp', 'compression_level': '5', 'reservoir': '0', 'b:a': '150k', 'abr': 'True'}",88.015625,-3.76,-2.894,0.36036107399559114,-0.9254198923056874
"{'ar': '24000', 'sample_fmt': 'fltp', 'compression_level': '3', 'reservoir': '0', 'aq': '9'}",76.203125,-3.735,-2.782,0.38524764100293396,-0.8148307545311186
"{'ar': '32000', 'sample_fmt': 'fltp', 'compression_level': '0', 'reservoir': '1', 'b:a': '240k'}",313.109375,-3.182,-1.45,0.7179065210002591,0.4912047721121792
"{'ar': '8000', 'sample_fmt': 's32p', 'compression_level': '1', 'reservoir': '1', 'aq': '9'}",35.8671875,-3.85,-3.441,0.3485748139937641,-1.2235874744691593
"{'ar': '11025', 'sample_fmt': 's32p', 'compression_level': '1', 'reservoir': '1', 'b:a': '73k'}",90.3837890625,-3.847,-3.42,0.44847573299193755,-1.3043472115667292
"{'ar': '8000', 'sample_fmt': 'fltp', 'compression_level': '4', 'reservoir': '0', 'b:a': '95k', 'abr': 'True'}",88.7421875,-3.858,-3.509,0.3534923329934827,-1.3484123830879697
"{'ar': '11025', 'sample_fmt': 's16p', 'compression_level': '9', 'reservoir': '0', 'b:a': '32k'}",45.1787109375,-3.839,-3.357,0.41884694100008346,-1.1915117362836085
"{'ar': '44100', 'sample_fmt': 's16p', 'compression_level': '0', 'reservoir': '1', 'aq': '9'}",103.81640625,-3.341,-1.719,0.421819074996165,0.39173240553034955
"{'ar': '44100', 'sample_fmt': 's16p', 'compression_level': '4', 'reservoir': '1', 'aq': '9'}",103.81640625,-3.341,-1.719,0.44322440399992047,0.3901502758188644
"{'ar': '24000', 'sample_fmt': 'fltp', 'compression_level': '5', 'reservoir': '0', 'b:a': '315k', 'abr': 'True'}",208.4609375,-3.661,-2.498,0.4332190740024089,-0.7674099842567847
"{'ar': '32000', 'sample_fmt': 'fltp', 'compression_level': '2', 'reservoir': '0', 'b:a': '32k', 'abr': 'True'}",50.703125,-3.357,-1.749,0.4546692819931195,0.42731257724245025
"{'ar': '12000', 'sample_fmt': 's16p', 'compression_level': '7', 'reservoir': '1', 'b:a': '56k', 'abr': 'True'}",76.8125,-3.74,-2.805,0.34477009200054454,-0.8317165326348702
"{'ar': '24000', 'sample_fmt': 's32p', 'compression_level': '8', 'reservoir': '1', 'aq': '9'}",71.0234375,-3.724,-2.734,0.3592499489968759,-0.7638728261685241
