params,file_size,peaq_score,distortion_index,processing_time,fitness
"{'ar': '24000', 'sample_fmt': 'fltp', 'compression_level': '6', 'reservoir': '1', 'b:a': '147k', 'abr': 'True'}",186.1953125,-3.662,-2.501,0.7495438900077716,-0.758538308630883
"{'ar': '32000', 'sample_fmt': 's32p', 'compression_level': '0', 'reservoir': '0', 'b:a': '293k', 'abr': 'True'}",396.640625,-3.173,-1.435,0.7067326370015508,0.38444412359117824
"{'ar': '22050', 'sample_fmt': 'fltp', 'compression_level': '4', 'reservoir': '0', 'aq': '9'}",75.0888671875,-3.731,-2.763,0.40670260100159794,-0.7993251097495973
"{'ar': '24000', 'sample_fmt': 's16p', 'compression_level': '4', 'reservoir': '1', 'b:a': '200k'}",223.671875,-3.661,-2.498,0.4440203929989366,-0.7924798955645569
"{'ar': '11025', 'sample_fmt': 'fltp', 'compression_level': '7', 'reservoir': '1', 'b:a': '177k'}",90.8935546875,-3.849,-3.437,0.341018899998744,-1.3072408501561403
"{'ar': '16000', 'sample_fmt': 'fltp', 'compression_level': '2', 'reservoir': '1', 'b:a': '278k', 'abr': 'True'}",180.39453125,-3.756,-2.875,0.4960963810008252,-1.0675447710763697
"{'ar': '48000', 'sample_fmt': 's32p', 'compression_level': '2', 'reservoir': '0', 'b:a': '32k', 'abr': 'True'}",53.5859375,-3.369,-1.771,0.5222830699931365,0.3828157059124433
"{'ar': '8000', 'sample_fmt': 's16p', 'compression_level': '5', 'reservoir': '1', 'b:a': '73k'}",90.78125,-3.858,-3.511,0.34496640900033526,-1.351666784092509
"{'ar': '22050', 'sample_fmt': 's16p', 'compression_level': '9', 'reservoir': '0', 'b:a': '179k'}",223.546875,-3.677,-2.554,0.5634970789978979,-0.856055980811643
"{'ar': '8000', 'sample_fmt': 's16p', 'compression_level': '7', 'reservoir': '0', 'aq': '9'}",43.6015625,-3.855,-3.486,0.4309983590064803,-1.2678664228323455
"{'ar': '12000', 'sample_fmt': 's16p', 'compression_level': '2', 'reservoir': '0', 'b:a': '156k', 'abr': 'True'}",75.78125,-3.767,-2.928,0.49124191199371126,-0.9426068647517993
"{'ar': '44100', 'sample_fmt': 's16p', 'compression_level': '0', 'reservoir': '0', 'b:a': '121k'}",178.4443359375,-2.928,-1.096,1.0368470840039663,1.3859876775206306
"{'ar': '12000', 'sample_fmt': 's32p', 'compression_level': '5', 'reservoir': '1', 'b:a': '77k', 'abr': 'True'}",82.0625,-3.759,-2.892,0.35981443399214186,-0.9129194430440319
"{'ar': '12000', 'sample_fmt': 's32p', 'compression_level': '9', 'reservoir': '0', 'aq': '9'}",54.40625,-3.776,-2.975,0.35521832799713593,-0.9342416234033
"{'ar': '22050', 'sample_fmt': 'fltp', 'compression_level': '1', 'reservoir': '0', 'aq': '9'}",75.0888671875,-3.731,-2.763,0.3824859410087811,-0.797535186442142
"{'ar': '44100', 'sample_fmt': 'fltp', 'compression_level': '6', 'reservoir': '1', 'aq': '9'}",105.197265625,-3.343,-1.721,0.40657631900103297,0.38536486074200804
"{'ar': '11025', 'sample_fmt': 's16p', 'compression_level': '6', 'reservoir': '1', 'b:a': '32k', 'abr': 'True'}",44.4775390625,-3.843,-3.387,0.35374439299630467,-1.2043644873207373
"{'ar': '24000', 'sample_fmt': 's32p', 'compression_level': '1', 'reservoir': '0', 'b:a': '209k'}",223.671875,-3.667,-2.521,0.6604896609933348,-0.8297149350069349
"{'ar': '11025', 'sample_fmt': 's32p', 'compression_level': '0', 'reservoir': '0', 'aq': '9'}",51.1103515625,-3.834,-3.322,0.3591896810103208,-1.1738764713635004
"{'ar': '32000', 'sample_fmt': 's16p', 'compression_level': '3', 'reservoir': '1', 'b:a': '43k', 'abr': 'True'}",59.5625,-3.433,-1.9,0.4449453779961914,0.18918521265275723
"{'ar': '16000', 'sample_fmt': 's32p', 'compression_level': '4', 'reservoir': '0', 'aq': '9'}",65.08203125,-3.818,-3.218,0.38824111499707215,-1.1282311816998152
"{'ar': '11025', 'sample_fmt': 'fltp', 'compression_level': '2', 'reservoir': '1', 'aq': '9'}",46.904296875,-3.834,-3.322,0.36610245100746397,-1.1676759615651353
