params,file_size,peaq_score,distortion_index,processing_time,fitness
"{'sample_rate': 8000, 'sample_format': 's16p', 'compression_level': 4, 'reservoir': True, 'encoding_mode': 'Quality: 9 (VBR-aq)'}",-0.5131032084133573,-1.0798492996206863,-1.4042620534029027,-0.29914601195671797,-1.2296190108370426
"{'sample_rate': 8000, 'sample_format': 'fltp', 'compression_level': 4, 'reservoir': True, 'encoding_mode': 'Quality: 9 (VBR-aq)'}",-0.5131032084133573,-1.0798492996206863,-1.4053135814308564,-0.42888550745509707,-1.2234474944705098
"{'sample_rate': 8000, 'sample_format': 's16p', 'compression_level': 6, 'reservoir': True, 'encoding_mode': 'Quality: 9 (VBR-aq)'}",-0.5115324760655016,-1.0798492996206863,-1.4042620534029027,-0.39337562825887695,-1.2256928961958624
"{'sample_rate': 12000, 'sample_format': 'fltp', 'compression_level': 9, 'reservoir': True, 'encoding_mode': 'Bitrate: 32k (ABR True)'}",-0.4910381587649073,-0.9097638375008157,-0.9226622166000528,-0.28992180755821106,-0.9265473327204673
"{'sample_rate': 12000, 'sample_format': 'fltp', 'compression_level': 6, 'reservoir': True, 'encoding_mode': 'Bitrate: 32k (ABR True)'}",-0.48819588118307305,-0.9167536510125904,-0.9363320809634523,-0.3112963448538142,-0.9379905174673988
"{'sample_rate': 12000, 'sample_format': 'fltp', 'compression_level': 1, 'reservoir': True, 'encoding_mode': 'Bitrate: 32k (ABR True)'}",-0.4875975069553185,-0.8585052050811282,-0.8080456615530863,0.002767690308470224,-0.8572585345848183
"{'sample_rate': 22050, 'sample_format': 'fltp', 'compression_level': 8, 'reservoir': True, 'encoding_mode': 'Bitrate: 32k (ABR True)'}",-0.48640699156468176,-0.7769573807770812,-0.6461103452481974,-0.37828290897450795,-0.7086728431204742
"{'sample_rate': 24000, 'sample_format': 'fltp', 'compression_level': 7, 'reservoir': True, 'encoding_mode': 'Bitrate: 32k (ABR True)'}",-0.48640075849980935,-0.7466681888927199,-0.590379359766645,-0.3287804388033863,-0.6641425956326394
"{'sample_rate': 24000, 'sample_format': 's16p', 'compression_level': 7, 'reservoir': True, 'encoding_mode': 'Bitrate: 32k (ABR True)'}",-0.48632596172134,-0.7420083132182034,-0.5809156075150608,-0.32517348685643743,-0.6568613402692297
"{'sample_rate': 22050, 'sample_format': 's16p', 'compression_level': 8, 'reservoir': True, 'encoding_mode': 'Bitrate: 32k (ABR True)'}",-0.48632596172134,-0.774627442939822,-0.6419042331363821,-0.4126804671909275,-0.7034017086605203
"{'sample_rate': 8000, 'sample_format': 's32p', 'compression_level': 9, 'reservoir': True, 'encoding_mode': 'Bitrate: 32k (ABR True)'}",-0.4857275874935854,-1.0938289266442367,-1.4589415108565014,-0.44104367364541575,-1.2665954024721238
"{'sample_rate': 44100, 'sample_format': 'fltp', 'compression_level': 2, 'reservoir': True, 'encoding_mode': 'Bitrate: 32k (CBR)'}",-0.4846866656598874,0.2761745216637625,0.5421163263396203,-0.0003535016949398243,0.6811704274803393
