params,file_size,peaq_score,distortion_index,processing_time,fitness
"{'sample_rate': 8000, 'sample_format': 's16p', 'compression_level': 4, 'reservoir': True, 'encoding_mode': 'Quality: 9 (VBR-aq)'}",-0.5131032084133573,-1.0798492996206863,-1.4042620534029027,-0.39098472219979696,-1.2250270753248886
"{'sample_rate': 8000, 'sample_format': 's32p', 'compression_level': 4, 'reservoir': True, 'encoding_mode': 'Quality: 9 (VBR-aq)'}",-0.5131032084133573,-1.0798492996206863,-1.4053135814308564,-0.42331602637973254,-1.223725968524278
"{'sample_rate': 8000, 'sample_format': 's16p', 'compression_level': 5, 'reservoir': True, 'encoding_mode': 'Quality: 9 (VBR-aq)'}",-0.5115324760655016,-1.0798492996206863,-1.4042620534029027,-0.3970045323343661,-1.2255114509920881
"{'sample_rate': 8000, 'sample_format': 's32p', 'compression_level': 9, 'reservoir': True, 'encoding_mode': 'Quality: 9 (VBR-aq)'}",-0.5099617437176458,-1.0914989888069786,-1.4526323426887786,-0.45561215246751424,-1.2495272121314136
"{'sample_rate': 8000, 'sample_format': 's32p', 'compression_level': 1, 'reservoir': False, 'encoding_mode': 'Quality: 9 (VBR-aq)'}",-0.4980690559410236,-1.0798492996206863,-1.4053135814308564,-0.4262501832914415,-1.2310963369148593
"{'sample_rate': 8000, 'sample_format': 's32p', 'compression_level': 5, 'reservoir': False, 'encoding_mode': 'Quality: 9 (VBR-aq)'}",-0.49627393325775987,-1.0798492996206863,-1.4053135814308564,-0.4302659178979193,-1.2317931115261673
"{'sample_rate': 11025, 'sample_format': 's16p', 'compression_level': 7, 'reservoir': True, 'encoding_mode': 'Bitrate: 32k (ABR True)'}",-0.4885418162834937,-1.049560107736326,-1.3064699468031973,-0.3206829270068,-1.1811960372851982
"{'sample_rate': 11025, 'sample_format': 's32p', 'compression_level': 8, 'reservoir': True, 'encoding_mode': 'Bitrate: 32k (ABR True)'}",-0.4883828731292464,-1.049560107736326,-1.3064699468031973,-0.40930186614840247,-1.1768445619052417
"{'sample_rate': 22050, 'sample_format': 's32p', 'compression_level': 7, 'reservoir': True, 'encoding_mode': 'Bitrate: 32k (ABR True)'}",-0.48640699156468176,-0.7769573807770812,-0.6461103452481974,-0.25293694490976665,-0.7149401413237112
"{'sample_rate': 24000, 'sample_format': 's32p', 'compression_level': 9, 'reservoir': True, 'encoding_mode': 'Bitrate: 32k (ABR True)'}",-0.48640075849980935,-0.7466681888927199,-0.590379359766645,-0.2994583796431784,-0.6656086985906499
